subtitle,author,url,text,section,title,date
None,None,https://www.oantagonista.com/brasil/stj-tambem-faz-auto-homenagem/,"Além do STF, o Superior Tribunal de Justiça também faz hoje uma homenagem a si mesmo, para comemorar seus 30 anos de aniversário.Os Correios deram de presente um selo especial e um carimbo.Assim como na Corte Suprema, os ministros não realizam sessões de julgamento na tarde desta quarta para participar das solenidades, repletas de advogados.",Brasil,STJ também faz auto-homenagem,03/04/2019 17:21:25
None,None,https://www.oantagonista.com/brasil/os-petistas-nao-aplaudem/,"Paulo Guedes, muito mais sereno que o habitual, disse com franqueza que pode “estar errando” em algum ponto, mas acrescentou que está buscando o melhor e fazendo o seu melhor.Os deputados aplaudiram — menos os petistas.",Brasil,Os petistas não aplaudem,03/04/2019 17:23:36
None,None,https://www.oantagonista.com/economia/guedes-propoe-um-imposto-de-renda-negativo/,"Na audiência pública na CCJ, Paulo Guedes defendeu o “imposto de renda negativo”, ao discorrer sobre o sistema de capitalização.O imposto de renda negativo seria um complemento dado ao trabalhador que não acumulasse na sua própria previdência o suficiente para receber um salário mínimo por mês.Se o salário mínimo fosse de 1.000 reais, mas ele tivesse acumulado um total que lhe garantisse apenas 750 reais por mês, o governo lhe daria mais 250 reais.",Economia,Guedes propõe um “imposto de renda negativo”,03/04/2019 17:25:49
None,None,https://www.oantagonista.com/brasil/cpi-bndes-convoca-palocci-e-mantega/,"Enquanto os deputados de oposição acompanhavam a audiência de Paulo Guedes na CCJ, a CPI do BNDES aprovou a convocação de Antonio Palocci e Guido Mantega.Além dos ex-ministros da Fazenda, a comissão –criada para apurar a possível prática de irregularidades no banco durante os governos do PT– convocou Luciano Coutinho, Carlos Lessa e Demian Fiocca, ex-presidentes do BNDES.Margarida Salomão, do PT mineiro, chegou pouco depois da votação na CPI e reclamou dos colegas. “Cheguei aqui correndo como uma atleta e, infelizmente, não cheguei a tempo de votar.”O tucano Vanderlei Macris, que preside a comissão, afirmou que a oposição “dormiu no ponto”. ",Brasil,CPI do BNDES convoca Palocci e Mantega,03/04/2019 17:30:09
None,None,https://www.oantagonista.com/economia/guedes-e-toda-a-verdade-sobre-o-passado-e-o-futuro/,"Paulo Guedes, na audiência pública na CCJ:“Ano passado gastamos R$ 700 bilhões com a Previdência, que é o nosso passado…, e gastamos R$ 70 bilhões com educação, que é o futuro. Gastamos dez vezes mais com a Previdência que com o futuro, que é a educação.”Verdade, toda a verdade, nada mais do que a verdade.",Economia,Guedes e toda a verdade sobre o passado e o futuro,03/04/2019 17:17:40
None,None,https://www.oantagonista.com/brasil/e-muito-dura-vida-quando-voce-nao-anda-em-bando-diz-guedes/," Paulo Guedes rebateu acusações de petistas de que é um “rentista”. O ministro prefere ser chamado de empreendedor.“Se me conhecesse um pouco mais, saberia que o banco foi uma das cinco, seis, sete, oito… dez instituições que criei. Existe MBA executivo no Brasil, fui eu que criei. A Abril Educação saiu de zero para 1 milhão de alunos com o melhor conteúdo educacional para ensino básico, em cinco, seis anos, eu fiz essa empresa.”Guedes diz ainda que ajudou “várias empresas de ensino superior a irem para o mercado se capitalizar”. “Na hora em que houve uma desregulamentação e possibilitaram os investimentos, eu sabia que era uma forma melhor de contribuir para o pais do que apostar contra planos malfadados.”O ministro diz que foi “com tudo” no setor educacional e que preferia ter sido professor. “Investi muito e acho que dei algumas contribuições. E, ultimamente, estava investindo em saúde, até vir para cá. Eu fui um empreendedor a vida toda. Preferia ter sido professor, mas a vida brasileira era tão ideologizada, que, quando cheguei de fora, fui carimbado. Ao mesmo tempo, não me identificava com o pessoal que era do outro lado. Eu era um professor independente.”Guedes diz que não “era de patota nenhuma, nem tribo nenhuma”.“É muito dura a vida quando você não anda em bando. Não tem turma pra te proteger, não tem grupo político, não tem nada.”",Brasil,"“É muito dura a vida quando você não anda em bando”, diz Guedes",03/04/2019 17:33:26
None,None,https://www.oantagonista.com/brasil/lider-governo-tece-elogios-guedes/,"Chegou a vez do líder do governo na Câmara, Major Vitor Hugo.O deputado preparou uma lista de elogios a Paulo Guedes. Ele parabeniza o ministro, por exemplo, pela “articulação política, mesmo não sendo do mundo político”.",Brasil,Líder do governo tece elogios a Guedes,03/04/2019 17:05:51
None,None,https://www.oantagonista.com/brasil/eterno-deputado/,"Major Vitor Hugo (PSL), líder do governo na Câmara, aproveitou seu tempo de pergunta para render elogios a Jair Bolsonaro, segundo ele, “eterno deputado”.Ele leu o discurso.",Brasil,“Eterno deputado”,03/04/2019 17:07:01
None,None,https://www.oantagonista.com/sociedade/moro-sugere-escritorios-integrados-contra-o-crime/,"Em palestra no Rio hoje, Sergio Moro disse que pretende “ser um parceiro dos estados, Distrito Federal e municípios no combate ao crime”.“É um desafio, mas podemos avançar se agirmos em conjunto”, sugeriu o ministro da Justiça no discurso de abertura de um seminário dentro da feira de defesa e segurança que vai até sexta-feira, 5, no Riocentro.Para Moro, “a saída é criar escritórios integrados envolvendo órgãos como a Receita Federal, as polícias e órgãos internacionais para ações operacionais e de inteligência”.",Sociedade,Moro sugere ‘escritórios integrados’ contra o crime,03/04/2019 17:07:16
None,None,https://www.oantagonista.com/brasil/ciro-chama-flavio-bolsonaro-de-mentecapto/,"Ciro Gomes sugeriu, no Twitter, que a Comissão de Ética do Senado seja acionada em razão da mensagem —  — de Flávio Bolsonaro contra o Hamas.O pedetista chamou o filho do presidente de mentecapto.",Brasil,Ciro chama Flávio Bolsonaro de ‘mentecapto’,03/04/2019 17:11:05
None,None,https://www.oantagonista.com/sociedade/moro-vai-camara-debater-pacote-anticrime-na-terca/,"Sergio Moro irá à Câmara na próxima terça (16) para discutir o pacote anticrime que tramita no Congresso, relata o UOL.A informação foi confirmada ao portal por Margareth Coelho, deputada do PP piauiense e coordenadora do grupo de trabalho da Câmara responsável por analisar o projeto.Segundo Margareth, a reunião deverá ser apenas entre o ministro da Justiça e os integrantes do grupo, criado por Rodrigo Maia para a análise do pacote anticrime.",Sociedade,Moro vai à Câmara debater pacote anticrime na terça,03/04/2019 17:12:06
None,None,https://www.oantagonista.com/brasil/mourao-e-velha-politica/,"Hamilton Mourão sinalizou hoje a jornalistas ser possível que o governo ofereça cargos para criar ou manter sua base aliada.Ele disse:“Primeiro lugar, o governo tem que ter clareza em apresentar suas propostas, de modo que traga os partidos em torno dessas propostas. Esse é o ponto focal. A partir daí, no momento em que esses partidos estejam concordando com o que o governo pretende fazer, é obvio que terão algum tipo de participação, seja cargos nos estados ou em algum ministério, isso é decisão do presidente.”",Brasil,Mourão e a ‘velha política’,03/04/2019 17:16:42
None,None,https://www.oantagonista.com/brasil/fachin-envia-inquerito-sobre-dirceu-e-filho-para-justica-eleitoral/,"Edson Fachin determinou o envio de um inquérito que investiga José Dirceu e seu filho, o deputado federal Zeca Dirceu, para o TRE do Paraná, informa Matheus Leitão no G1.Fachin é o relator do inquérito que apura se Zeca recebeu propina da Odebrecht para as campanhas eleitorais de 2010 e 2014 a pedido de seu pai.O ministro lembrou que, por maioria, o plenário do STF decidiu pela competência da Justiça Eleitoral em situações como a do inquérito.",Brasil,Fachin envia inquérito sobre Dirceu e filho para Justiça Eleitoral,03/04/2019 16:31:37
None,None,https://www.oantagonista.com/brasil/viva-o-stf/,"“STF cancela sessão de julgamentos para fazer homenagem a si mesmo”, diz O Globo.Eles deveriam aproveitar e cancelar julgamentos pelos próximos dois anos. ",Brasil,Viva o STF,03/04/2019 16:32:56
None,None,https://www.oantagonista.com/brasil/mae-para-tarcisio-e-madrasta-para-guedes/,"A Câmara, que está sendo madrasta para Paulo Guedes na CCJ, foi uma mãe para Tarcísio Gomes de Freitas, que falou mais cedo à Comissão de Viação e Transportes.O ministro da Infraestrutura chegou a ser aplaudido quando defendeu a retirada de algumas exigências para obter carteira de habilitação.Leia a reportagem em :",Brasil,Mãe para Tarcísio e madrasta para Guedes,03/04/2019 16:37:01
None,None,https://www.oantagonista.com/economia/o-imposto-de-guedes/,"Paulo Guedes anunciou que, na reforma tributária, o governo pode criar um imposto sobre grandes fortunas, a velha fantasia petista:“Além da reforma da Previdência, vamos atacar a reforma tributária, as renúncias fiscais. Vamos ter a chance de discutir um imposto sobre riquezas. Isso é uma questão de tempo.”",Economia,O imposto de Guedes,03/04/2019 16:52:54
None,None,https://www.oantagonista.com/brasil/o-outro-paulo-guedes/,"A vida do deputado federal Paulo Guedes, do PT de Minas Gerais, virou uma confusão.Desde o início da legislatura, ele é confundido com o ministro homônimo. ",Brasil,O outro Paulo Guedes,03/04/2019 16:54:32
None,None,https://www.oantagonista.com/brasil/memoria-de-guedes/,"A deputada Clarissa Garotinho, filha do ex-governador do Rio, fez uma série de perguntas a Paulo Guedes e se incomodou com o fato de o ministro não estar anotando nada.“Espero que o ministro seja bom de memória.”",Brasil,A memória de Guedes,03/04/2019 16:59:39
None,None,https://www.oantagonista.com/brasil/bolsonaro-nao-quer-conversa-com-valdemar/,"Jair Bolsonaro chamou caciques do Centrão para reuniões no Planalto a partir desta quinta-feira, diz a .Mas deixou um velho colega do grupo de fora: o ex-deputado mensaleiro Valdemar Costa Neto, do PR.É uma ótima escolha.Leia a nota completa .",Brasil,Bolsonaro não quer conversa com Valdemar,03/04/2019 16:04:33
None,None,https://www.oantagonista.com/brasil/carlos-bolsonaro-e-primo-desistiram-de-passaporte-diplomatico-segundo-itamaraty/,"A assessoria de imprensa do Itamaraty informou a  que Carlos Bolsonaro e Leonardo Rodrigues (Léo Índio) não deram sequência ao processo de solicitação de passaporte diplomático.Eles preencheram o requerimento eletrônico de emissão de passaporte diplomático, mas não enviaram a documentação para Divisão de Documentos de Viagem do Ministério das Relações Exteriores.Segundo o ministério, o formulário deveria ter sido impresso e entregue com foto, cópias da identidade, do título de eleitor e certidão de quitação eleitoral, além de ofício do órgão requerente.",Brasil,"Carlos Bolsonaro e primo desistiram de passaporte diplomático, segundo Itamaraty",03/04/2019 16:07:06
None,None,https://www.oantagonista.com/brasil/onde-esta-base-governo-na-ccj/,"Deputados de oposição foram os primeiros a se inscrever para falar na sessão da CCJ, aproveitando para desgastar Paulo Guedes precocemente.Até agora, foi só porrada no ministro e na reforma da Previdência.",Brasil,Onde está a base do governo na CCJ?,03/04/2019 16:11:36
None,None,https://www.oantagonista.com/economia/o-discurso-otimista-secretario-de-desestatizacao/,"Salim Mattar, que já se disse , fez um discurso otimista em um evento do Bradesco em São Paulo, relata a Folha.Segundo o secretário de Desestatização, o governo federal tem um potencial estimado em R$ 990 milhões em privatizações e desinvestimentos, que poderão ser usados para abater a dívida do país.Desse total, afirmou Mattar, a maior parte (R$ 490 milhões) viria da venda de estatais.O secretário disse ainda que o governo Bolsonaro vai superar a meta de arrecadar US$ 20 bilhões em desestatizações apenas neste ano.",Economia,O discurso otimista do secretário de Desestatização,03/04/2019 16:18:18
None,None,https://www.oantagonista.com/brasil/maia-chega/,Rodrigo Maia chegou há pouco à CCJ e ocupou um lugar na mesa.,Brasil,Maia chega,03/04/2019 15:46:45
None,None,https://www.oantagonista.com/brasil/todos-sabem-quem-dobrou-os-subsidios-de-2-para-4-pib/,"Paulo Guedes continua respondendo às provocações da bancada do barulho. Pressionado pelas críticas ao regime de capitalização, ele resolveu falar dos descalabros do governo petista.“Quem mais fez desoneração neste país, todos sabem quem dobrou de 2% para 4% do PIB os subsídios e cometeu a irresponsabilidade fiscal de dar dinheiro para campeão nacional e enriquecer certos grupos. Todos nós sabemos. Ninguém é ingênuo. Por isso, as eleições acontecem. Por isso, os governos mudam.”Maria do Rosário reagiu e apresentou questão de ordem contra o que chamou de “provocações desqualificadas” contra o Parlamento.",Brasil,“Todos sabem quem dobrou os subsídios de 2% para 4% do PIB”,03/04/2019 15:51:16
None,None,https://www.oantagonista.com/brasil/sorria-general/,"Como publicamos , Joice Hasselmann tuitou uma foto para dizer que não , ministro da Secretaria de Governo.A deputada poderia ter desenhado um sorriso no rosto do general.Se o  ainda não entendeu, eu vou desenhar! Segue a imagem bem clara para vocês. Na dúvida, perguntem, tá? Governo  está UNIDO!!! Beijinho no ombro pra vocês. Assinado: o trio de ferro de Palácio. Joice,  e Santos Cruz. 🇧🇷 — Joice Hasselmann (@joicehasselmann) ",Brasil,"Sorria, general!",03/04/2019 15:12:35
None,None,https://www.oantagonista.com/brasil/toffoli-pede-ajuda-aos-sindicatos/,"Dias Toffoli pediu o apoio dos sindicalistas ao STF — leia também .O presidente da UGT, Ricardo Patah, também foi convidado para participar do lançamento do tal manifesto nesta tarde, mas preferiu mandar representante.A UGT é o braço sindical do PSD de Gilberto Kassab.",Brasil,Toffoli pede ajuda aos sindicatos,03/04/2019 15:12:50
None,None,https://www.oantagonista.com/mundo/militares-russos-devem-operar-misseis-antiaereos-na-venezuela/,"O analista venezuelano Andrei Pont disse a Duda Teixeira, de , que os 99 militares russos levados à Venezuela devem operar um sistema de mísseis antiaéreos.Venezuelanos que sabiam operar o sistema deixaram o país em razão da crise.Leia a reportagem:",Mundo,Militares russos devem operar mísseis antiaéreos na Venezuela,03/04/2019 15:14:06
None,None,https://www.oantagonista.com/brasil/preocupado-com-os-mais-pobres/,"O deputado Reginaldo Lopes (PT-MG), que acusa Paulo Guedes de propor uma reforma da Previdência que “mete a mão no bolso dos mais pobres” é frequentador assíduo de bares e restaurantes “da elite” em Belo Horizonte.",Brasil,Preocupado com os mais pobres,03/04/2019 15:15:58
None,None,https://www.oantagonista.com/brasil/a-capitalizacao-petista/,"O deputado Alencar Santana Braga (PT) questionou Paulo Guedes sobre os benefícios prometidos pelo sistema de capitalização.“Se ela é tão boa, por que os militares não vão para a capitalização?”",Brasil,A capitalização petista,03/04/2019 15:33:48
None,None,https://www.oantagonista.com/brasil/o-poder-legislativo-e-o-espaco-onde-por-excelencia-se-realiza-o-principio-democratico/,"No ato em defesa do STF, Dias Toffoli ecoou crítica que fez recentemente à  no país.Ao lado de Rodrigo Maia, ressaltou que o Legislativo “é o espaço onde, por excelência, se realiza o princípio democrático”.“Foi esse poder que editou a Constituição e as normas estruturantes de nossa nação. É aquele onde a vontade popular se converte em palavras de ordem a ser cumprida por todas as instituições nacionais. Onde a voz da sociedade civil organizada se faz ouvida”, afirmou.Antes, no discurso, disse que defender o STF é defender a democracia, a liberdade e os direitos fundamentais.Pregou diálogo “diálogo construtivo e transformador” entre os poderes, instituições e sociedade civil, em respeito à pluralidade da nação.",Brasil,"“O Poder Legislativo é o espaço onde, por excelência, se realiza o princípio democrático”",03/04/2019 15:35:10
None,None,https://www.oantagonista.com/brasil/nunca-articulei-nada-diz-joice/,"Joice Hasselmann usou o Twitter para negar que esteja articulando nos bastidores para ocupar o lugar do ministro Santos Cruz, na Secretaria de Governo.Ela disse que o governo Jair Bolsonaro está UNIDO!!! (as maiúsculas e exclamações são da própria deputada), postou foto ao lado de Santos Cruz e Onyx Lorenzoni – que, segundo ela, formariam o “trio de ferro do palácio” – e mandou um beijinho no ombro para .Beijinho no ombro para você também, Joice.O  MENTE DE NOVO. Como NENHUM “jornalista” me procurou, vou reestabelecer a verdade. 1 – Nunca articulei NADA envolvendo ministério. 2- DESCONHEÇO qquer articulação do  . 3 – Eu, Santos Cruz e  estamos mais unidos do q nunca. DESISTAM! — Joice Hasselmann (@joicehasselmann) ",Brasil,"Nunca articulei nada, diz Joice",03/04/2019 14:55:17
None,None,https://www.oantagonista.com/brasil/pastor-alerta-stf-nao-amordacar-o-crescimento-da-nossa-sociedade/,"No ato contra ataques ao STF convocado por Dias Toffoli, o ex-deputado Robson Rodovalho, líder da igreja Sara Nossa Terra, fez um alerta aos ministros, depois das homenagens de praxe.“Que nós homens religiosos, laicos, todos como sociedade, juntos, possamos cada dia não amordaçar o crescimento da nossa sociedade. Sabemos os momentos e espasmos de crescimento que temos, contudo, continuar em busca desse estado de direito democrático em sua plenitude”.O recado condiz com a constante insatisfação da bancada evangélica no Congresso com decisões da Corte no campo da moral e dos costumes.",Brasil,Pastor alerta STF: ‘não amordaçar o crescimento da nossa sociedade’,03/04/2019 15:02:15
None,None,https://www.oantagonista.com/brasil/eu-nao-preciso-exaltar/,Paulo Guedes conclui seu discurso inicial na CCJ da Câmara dizendo que quem vai decidir sobre a reforma da Previdência é o Congresso.O ministro também afirma para si mesmo que não é preciso entrar no embate político.“Eu não preciso me exaltar.”,Brasil,“Eu não preciso me exaltar”,03/04/2019 14:52:03
None,None,https://www.oantagonista.com/brasil/nova-cruzada-da-cut/,"Vagner Freitas, presidente da CUT, assinou manifesto em defesa do STF contra “ataques e discursos criminosos de ódio e violência”.Em junho do ano passado, quando o tribunal julgou Gleisi Hoffmann, Freitas disse que estava “formado o teatro para condenar mais um petista” e que a “cruzada da CUT” era denunciar a “perseguição”.O STF não está mais acovardado, diria Lula.Representando os trabalhadores estou entre as mais de 100 lideranças da sociedade organizada que assinam e entregarão, na tarde de hoje (3) manifesto em defesa do STF, mais uma entidade atingida por ataques e discursos criminosos de ódio e violência— Vagner Freitas Lula da Silva (@VagnerLulaSilva) ",Brasil,A nova cruzada da CUT,03/04/2019 15:07:01
None,None,https://www.oantagonista.com/brasil/105-inscritos-para-questionar-o-ministro/,"Ao todo, são 105 inscritos deputados inscritos para fazer perguntas a Paulo Guedes na CCJ da Câmara.Cada um terá 3 minutos, sendo que autores do requerimento de convite ao ministro têm direito a 2 minutos extras.Caso Rodrigo Maia inicie a chamada “ordem do dia” no plenário, Felipe Francischini será obrigado a encerrar os trabalhos na comissão.",Brasil,105 inscritos para questionar o ministro,03/04/2019 15:07:17
None,None,https://www.oantagonista.com/brasil/marco-aurelio-e-celso-de-mello-ausentes-no-ato-de-apoio-ao-stf/,"Mesmo no STF, Marco Aurélio Mello não apareceu no plenário para o ato convocado por Dias Toffoli para repelir os ataques à Corte.Por motivos de saúde, o decano, Celso de Mello, também está ausente.",Brasil,Marco Aurélio e Celso de Mello ausentes no ato de apoio ao STF,03/04/2019 15:10:56
None,None,https://www.oantagonista.com/brasil/mourao-promete-cargos-para-aliados/,"O general Hamilton Mourão garantiu que Jair Bolsonaro vai oferecer cargos aos partidos aliados:“A partir do momento que esses partidos estejam concordando com o que o governo pretende fazer, é óbvio que eles vão ter algum tipo de participação, seja em cargos nos Estados, algum ministério ou algo do gênero. Isso é decisão do presidente, né?”",Brasil,Mourão promete cargos para aliados,03/04/2019 14:46:04
None,None,https://www.oantagonista.com/brasil/isso-aqui-nao-e-briga-de-rua/,"Paulo Guedes continua sendo interrompido por petistas.Felipe Francischini, presidente da CCJ, tenta manter a ordem:“Eu vou exigir respeito aqui. Isso aqui não é briga de rua.”",Brasil,“Isso aqui não é briga de rua”,03/04/2019 14:46:43
None,None,https://www.oantagonista.com/brasil/bancada-do-barulho/,"A bancada da chupeta cresceu e virou uma turma do barulho. Seus integrantes não estão interessados em ouvir Paulo Guedes, mas em atacá-lo para provocar o caos.",Brasil,Bancada do barulho,03/04/2019 14:47:52
None,None,https://www.oantagonista.com/brasil/sao-inadmissiveis-os-discursos-que-pregam-o-odio-ao-stf-diz-santa-cruz/,"No ato convocado por Dias Toffoli para reunir apoio ao STF, coube ao novo presidente da OAB, Felipe Santa Cruz, falar em nome de entidades da sociedade civil contra os ataques.“A discordância, a crítica civilizada e o diálogo são inerentes à democracia, tal qual o respeito e, em última instância, a solidariedade. Por isso, são inadmissíveis os discursos que pregam o ódio, a violência e a desarmonia na sociedade e contra o Supremo Tribunal Federal”, afirmou.Não aceitamos que milícias virtuais, que intransigência, que violência, que polarização, busquem calar os ministros do Supremo, o corregedor nacional de Justiça, os ministros do STJ, qualquer juiz que dependa da sua independência para exercer sua missão”, completou depois.",Brasil,"“São inadmissíveis os discursos que pregam o ódio ao STF”, diz Santa Cruz",03/04/2019 14:48:42
None,None,https://www.oantagonista.com/brasil/evite-o-atrito-com-os-parlamentares/,Felipe Francischini pede para que Paulo Guedes evite atrito com os deputados.Os petistas estão na primeira fila.,Brasil,“Evite o atrito com os parlamentares”,03/04/2019 14:45:11
None,None,https://www.oantagonista.com/brasil/os-conselhos-guedes/,Paulo Guedes diz que foi aconselhado a não cair em provocação.É preciso levar o conselho a sério e lembrar das aulas de media training.,Brasil,Os conselhos a Guedes,03/04/2019 14:49:04
None,None,https://www.oantagonista.com/brasil/sou-meramente-um-equacionador/,Paulo Guedes começa elogiando a comissão e dizendo que os deputados já conhecem o assunto a ser abordado: a reforma da Previdência.“Quem vai votar isso são os senhores. Sou meramente um equacionador.”,Brasil,“Sou meramente um equacionador”,03/04/2019 14:23:21
None,None,https://www.oantagonista.com/economia/secretario-da-receita-quer-mudar-reforma-tributaria-da-camara/,"A apresentação de uma reforma tributária própria por líderes da Câmara pode abrir novo conflito entre os parlamentares e o governo Bolsonaro, informa Igor Gadelha em .Marcos Cintra, o secretário da Receita, já fala em mudar alguns pontos da proposta da Câmara, baseada em projeto do economista Bernard Appy.Leia a reportagem:",Economia,Secretário da Receita quer mudar reforma tributária da Câmara,03/04/2019 14:24:08
None,None,https://www.oantagonista.com/brasil/maia-no-stf/,"Após recepcionar Paulo Guedes na Comissão de Constituição e Justiça, Rodrigo Maia correu para o STF a fim de participar do .A solenidade, marcada para as 14h, atrasou para aguardar a chegada do deputado.",Brasil,Maia no STF,03/04/2019 14:32:25
None,None,https://www.oantagonista.com/brasil/o-dedo-na-ferida/,"Paulo Guedes reafirma na Câmara o que disse na semana passada no Senado: que a aposentadoria média de funcionários do Congresso, incluindo os políticos, é de 28 mil reais.",Brasil,O dedo na ferida,03/04/2019 14:35:20
None,None,https://www.oantagonista.com/brasil/o-cronograma-na-ccj/,"Paulo Guedes vai falar por 20 minutos, antes de começar a ser questionado.Em seguida, o ministro responderá a perguntas feitas em blocos de cinco deputados.",Brasil,O cronograma na CCJ,03/04/2019 14:10:52
None,None,https://www.oantagonista.com/brasil/os-acenos-de-onyx/,"Antes do início da audiência com Paulo Guedes, Onyx Lorenzoni está na CCJ da Câmara distribuindo sorrisos e apertos de mão.",Brasil,Os acenos de Onyx,03/04/2019 14:07:45
None,None,https://www.oantagonista.com/brasil/pt-sendo-pt/,A audiência na CCJ começa com a deputada petista Maria do Rosário tentando tumultuar.É o PT sendo PT.,Brasil,PT sendo PT,03/04/2019 14:15:37
None,None,https://www.oantagonista.com/brasil/e-contigo-francischini/,"Rodrigo Maia deixou a sala da CCJ dando um tapinha nas costas do presidente da comissão, Felipe Francischini.É contigo, Francischini.",Brasil,"É contigo, Francischini",03/04/2019 14:16:49
None,None,https://www.oantagonista.com/brasil/petrobras-tenta-se-desfazer-prejuizo-que-lula-deixou-no-uruguai/,"A Petrobras quer fechar sua subsidiária no Uruguai.Criada por Lula em 2004, a empresa sempre deu prejuízo porque compra gás na Argentina e revende no Uruguai com um precinho tabelado.Os contribuintes brasileiros, que financiaram a expansão do lulismo na América Latina, ainda não terminaram de pagar a conta.José Mujica e Tabaré Vázquez agradecem até hoje.",Brasil,Petrobras tenta se desfazer do prejuízo que Lula deixou no Uruguai,03/04/2019 14:20:52
None,None,https://www.oantagonista.com/brasil/o-supremo-precisa-de-desagravo/,"Ao chegar para a sessão de hoje no STF, Marco Aurélio Mello disse que não sabia do  de entidades civis.“Uma sessão solene? Eu não estou sabendo. Desagravo? O Supremo precisa de desagravo?”, disse o ministro, registra o Jota.Alexandre de Moraes, escolhido para conduzir investigação sobre as supostas ameaças e ofensas, justificou o ato. Disse que “a sociedade civil” apoia a investigação.“Ataques gratuitos ao Supremo fazem mal à democracia. Supremo reagiu dentro da lei. Estamos apurando e vamos chegar aos responsáveis. E sociedade civil achou por bem apoiar o Supremo contra esses ataques infundados.”",Brasil,“O Supremo precisa de desagravo?”,03/04/2019 14:21:14
None,None,https://www.oantagonista.com/brasil/tarde-inteira-de-paulo-guedes/,"Felipe Francischini, presidente da CCJ da Câmara, acredita que a audiência com Paulo Guedes será longa e proveitosa.“Acredito que o Paulo Guedes vai ficar pelo menos até os deputados todos poderem utilizar a palavra”, disse ele mais cedo.São mais de 50 deputados inscritos para fazer perguntas.Acompanhe tudo conosco aqui n’.",Brasil,A tarde inteira de Paulo Guedes,03/04/2019 13:58:10
None,Diego Amorim,https://www.oantagonista.com/brasil/acho-que-esta-bem-equilibrado/,"33 deputados já registraram presença na CCJ da Câmara: a audiência com Paulo Guedes está prevista para 14h.A oposição promete emparedar o ministro, mas Tiago Mitraud, do Novo, diz a  que a composição da comissão está bem equilibrada.“Acho que está bem equilibrado. Da nossa parte [do Novo], vamos tentar manter o discurso dentro daquilo que cabe à CCJ, que é avaliar a admissibilidade da proposta.”",Brasil,“Acho que está bem equilibrado”,03/04/2019 13:53:18
None,None,https://www.oantagonista.com/brasil/mais-de-100-inscritos-na-ccj/,Mais de 100 deputados estão inscritos para fazer perguntas a Paulo Guedes na CCJ da Câmara — mesmo quem não integra a comissão pode se inscrever.,Brasil,Mais de 100 inscritos na CCJ,03/04/2019 14:01:29
None,None,https://www.oantagonista.com/brasil/petistas-em-peso-na-ccj/,"Dos 62 deputados que já registraram presença na CCJ da Câmara, 10 são petistas.",Brasil,Petistas em peso na CCJ,03/04/2019 14:04:45
None,None,https://www.oantagonista.com/brasil/escolta-de-maia/,Rodrigo Maia levou Paulo Guedes até a CCJ da Câmara.O ministro já está na comissão. Vai começar a sessão. ,Brasil,A escolta de Maia,03/04/2019 14:06:56
None,None,https://www.oantagonista.com/brasil/equipe-economica-admite-suavizar-transicao-de-servidores/,"Técnicos do governo sinalizaram a possibilidade de permitir que servidores que, pelas atuais regras, estariam a apenas dois anos de se aposentar, consigam sair um pouco mais cedo.Segundo O Globo, a ideia é replicar ao funcionalismo a ideia de um pedágio de 50% no tempo faltante, já proposta para trabalhadores do setor privado no texto da reforma da Previdência.Se a pessoa, por exemplo, estiver a apenas um ano da aposentadoria, só precisaria trabalhar mais um ano e meio para poder se aposentar nas novas regras.",Brasil,Equipe econômica admite suavizar transição de servidores,03/04/2019 14:07:09
None,None,https://www.oantagonista.com/sociedade/a-bettina-do-jornalismo-brasileiro-transformou-uma-multa-de-40-mil-reais-em-ate-9-milhoes/,"Na coluna social da Folha de S.Paulo, Mônica Bergamo publicou com destaque que “A Fundação Procon SP vai multar a Empiricus por propaganda enganosa no caso Bettina, que afirmou em um vídeo ter transformado R$ 1.520 em R$ 1 milhão em apenas três anos. A empresa pode ter que pagar até R$ 9 milhões pela punição”.A notícia enviesada serviu para que blogs sujos saíssem dizendo que a Empiricus, sócia de O Antagonista, foi multada em 9 milhões de reais. O jogo combinado é um clássico petista.Na verdade, o Procon aplicou uma multa de R$ 58.240,00, que cai para R$ 40.768,00, se for paga à vista, como mostra a reprodução abaixo.Em nota, a Empiricus “comunica que foi notificada sobre uma multa de R$ 40 mil reais encaminhada pelo Procon, sobre a qual ainda cabe recurso. A empresa lamenta a divulgação sensacionalista de informação errônea de que teria sido multada em R$ 9 milhões. Por fim, a Empiricus reforça que a peça em questão direcionou os interessados para um curso gratuito de educação financeira, feito por uma equipe de 32 especialistas”.Bettina levou três anos para ter 1 milhão de reais na conta; Mônica Bergamo levou um minuto para transformar 40 mil reais em “até 9 milhões”.A Bettina do jornalismo brasileiro é uma, digamos, investidora mais ousada do que a Bettina da Empiricus.",Sociedade,A Bettina do jornalismo brasileiro transformou uma multa de 40 mil reais em “até 9 milhões”,03/04/2019 12:52:19
None,None,https://www.oantagonista.com/brasil/marina-silva-no-senado/,"Sentada junto aos senadores na CCJ, Marina Silva acompanha a discussão sobre a PEC do Orçamento impositivo.Marina foi senadora, pelo Acre, até 2010. Desde então, nunca mais se elegeu.",Brasil,Marina Silva no Senado,03/04/2019 12:56:08
None,None,https://www.oantagonista.com/brasil/lembra/,"O Senado tem : isso dá uma média de 116 funcionários por senador.Você quem paga, lembra?",Brasil,Lembra?,03/04/2019 13:02:57
